"","date","meanAT2","meanAT6","sum_R","rain_events","meanRH2","meanRH6","meanSWC5","sdSWC5","meanSWC15","sdSWC15","meanSWC30","meanST5","meanST15","meanST30","meanNEE","meanGPP","meanRECO","sdReco","bigR","bigRmm","DOY.x","Season","year","Pulse_DOY","DOY.y","PulseDays"
"302",2016-09-03,"24.527916666666666","25.455416666666668",0,0,"45.74749583333333","41.416220833333334","21.604166666666668","0.736281148120753","22.270833333333332","0.7646326703505258","13.818483333333333","22.314583333333335","23.170833333333334","23.38125","-1.2216077079760417","3.0585684622208333","1.8369607543541666","0.22153878311856412",0,0,247,"Summer",2016,0,247,247
"303",2016-09-04,"24.873333333333335","25.728958333333335",0,0,"31.3823125","27.997933333333332","19.645833333333332","0.6010481388776001","20.229166666666668","0.6600961675048643","13.782527083333333","22.09166666666667","23.479166666666668","23.220833333333335","-1.5440232122375","3.3144722889708333","1.7704490768333334","0.4374240613581297",0,0,248,"Summer",2016,0,248,248
"304",2016-09-05,"26.015625","27.131666666666668",0,0,"24.580952083333333","20.973339583333335","17.708333333333332","0.5441500627401801","18.333333333333332","0.5586203877309281","13.7381375","22.90416666666667","24.352083333333333","23.375","-1.4922130362500001","3.1847700852041667","1.6925570489791666","0.26350560772697756",0,0,249,"Summer",2016,0,249,249
"305",2016-09-07,"16.992083333333333","17.519375",13.843,20,"93.02278333333334","89.48482708333333","21.375","3.8736699845154816","21.0625","3.8889163288461166","13.660189583333333","19.691666666666666","21.227083333333333","22.76875","0.27262334338291666","0.9030900411604167","1.1757133845208334","0.3202979793443911",1,13.843,251,"Summer",2016,251,251,251
"306",2016-09-08,"19.173541666666665","19.437083333333334",4.445,7,"83.25929166666667","80.48214166666666","24.270833333333332","0.8183944669571632","25.875","0.6724043869387439","13.865914583333334","21.147916666666667","21.316666666666666","22.014583333333334","-1.12642747174375","2.45952973255625","1.3331022608125","0.294786955757864",0,0,252,"Summer",2016,0,252,252
"307",2016-09-09,"21.402708333333333","22.07229166666667",0,0,"66.56247291666666","62.86567083333333","21.729166666666668","0.573884981186305","23.666666666666668","0.6631110857591943","14.014972916666666","22.03125","22.210416666666667","22.38125","-1.2478586982541666","2.760886925625","1.5130282274375","0.2682613442524936",0,0,253,"Summer",2016,0,253,253
"308",2016-09-10,"23.276458333333334","24.103125",0,0,"47.83825","43.761091666666665","19.833333333333332","0.4294149078927831","21.520833333333332","0.618494511691824","14.2332875","22.204166666666666","22.889583333333334","22.675","-0.9377266290770834","2.7240747539770833","1.7863481248958333","0.31486216458735133",0,0,254,"Summer",2016,0,254,254
"309",2016-09-11,"20.873333333333335","21.848125",3.429,1,"59.39950208333333","54.0833125","18.8125","0.39444277960558327","20.1875","0.39444277960558327","14.417425","21.48125","22.827083333333334","22.866666666666667","-0.5271064785020834","2.3355467405575","1.808440262125","0.49423490669124137",0,0,255,"Summer",2016,0,255,255
"310",2016-09-12,"18.778333333333332","19.564166666666665",22.098,7,"65.88885","61.405089583333336","23.1875","6.336843465510489","22.1875","3.9981711244549714","14.330220833333334","20.014583333333334","21.36875","22.30625","-0.9686561189712499","2.4503378029625","1.4816816839166667","0.29717452434994396",1,22.098,256,"Summer",2016,256,256,256
"311",2016-09-13,"19.565","20.30125",0,0,"64.05020416666666","60.09323333333333","26.916666666666668","2.102008495775423","27.583333333333332","1.3500722334234538","16.54546875","19.66875","20.566666666666666","21.464583333333334","-0.9871561055875","2.512265742752083","1.5251096371458333","0.31751581311166216",0,0,257,"Summer",2016,0,257,257
"312",2016-09-14,"21.426666666666666","22.431875",0,0,"53.04580833333333","48.08380208333333","23","0.6841674549282352","24.5625","0.5800311803797844","18.045922916666665","20.570833333333333","21.245833333333334","21.597916666666666","-1.3919166684270834","2.9992350363374998","1.6073183679166667","0.2502188641387656",0,0,258,"Summer",2016,0,258,258
"313",2016-09-15,"21.785416666666666","22.772083333333335",0,0,"38.041297916666664","34.189252083333336","21.020833333333332","0.6354620812743972","22.75","0.5259237061407777","17.758458333333333","20.435416666666665","21.725","21.720833333333335","-1.1587961573331251","2.773770733045833","1.6149745757708334","0.24184406992059135",0,0,259,"Summer",2016,0,259,259
"314",2016-09-16,"20.767916666666668","22.070208333333333",0,0,"28.536664583333334","24.20253125","19.520833333333332","0.5048523413086471","21.270833333333332","0.44909286028962936","17.301452083333334","19.810416666666665","21.45625","21.50625","-1.46561033789875","2.9889439868520835","1.523333649","0.20463124042782357",0,0,260,"Summer",2016,0,260,260
"315",2016-10-02,"19.770833333333332","20.703333333333333",7.747,4,"48.16266041666667","44.08744166666667","18.416666666666668","2.607952921299829","14.791666666666666","0.713347915274833","15.522727083333333","18.275","19.822916666666668","20.28125","-0.8188112910385417","1.7003405036104167","0.8815292125791667","0.1355615183177942",1,7.747,276,"Summer",2016,276,276,276
"316",2016-10-03,"18.234375","19.107291666666665",0,0,"54.30896875","50.62283541666667","21.333333333333332","1.0980317658725762","20.291666666666668","0.7706955502698025","15.529735416666666","18.179166666666667","19.65416666666667","20.166666666666668","-0.986176446946875","1.6538595221666668","0.667683075275","0.3194413364146035",0,0,277,"Summer",2016,0,277,277
"317",2016-10-04,"16.028333333333332","17.17125",0,0,"30.483116666666668","26.174729166666665","18.708333333333332","0.4593396431851038","18.854166666666668","0.5453705877787913","15.33509375","16.4875","18.2625","19.51875","-1.1071523756572916","1.6746597461639583","0.5675073704729167","0.1448593855516146",0,0,278,"Summer",2016,0,278,278
"318",2016-10-05,"18.655208333333334","19.686666666666667",0,0,"27.037591666666668","24.006879166666668","16.9375","0.38071880503941263","17.270833333333332","0.44909286028962936","15.421533333333333","16.760416666666668","18.427083333333332","19.095833333333335","-0.9730940279897916","1.8255687770187499","0.8524747489645833","0.1931659315152039",0,0,279,"Summer",2016,0,279,279
"319",2016-10-06,"18.96875","19.992916666666666",0,0,"32.5904875","29.386975","15.958333333333334","0.20194093652345885","16.291666666666668","0.4593396431851038","15.332091666666667","17.66875","19.197916666666668","19.1875","-0.9257363935520834","2.115320331254167","1.18958393774375","0.23850221049767964",0,0,280,"Summer",2016,0,280,280
"320",2016-12-22,"10.409833333333333","10.870708333333333",12.954,12,"94.76028333333333","91.33291666666666","17.729166666666668","9.501936159548844","11.520833333333334","3.5669259864633864","10.381889583333333","11.46875","12.064583333333333","12.452083333333334","0.5501800341958333","0.16421233804535418","0.7143923722375","0.19936268203572932",1,12.954,357,"Winter",2016,357,357,357
"321",2016-12-23,"8.575666666666667","9.620833333333334",0,0,"73.82145625","70.64980208333333","20.125","0.8660254037844386","19.1875","0.39444277960558327","10.511852083333334","9.9625","11.227083333333333","12.31875","0.5247202792854166","0.20028519256339583","0.7250054718395833","0.20131402412762697",0,0,358,"Winter",2016,0,358,358
"322",2016-12-24,"7.1840625","7.85075",0.508,2,"68.71001041666666","67.34604583333333","18.041666666666668","0.4104140790860576","18.333333333333332","0.47639306734033093","10.3843875","7.96875","9.6625","11.6125","0.7344322775291666","0.08589083797916666","0.82032311550625","0.5624518681415769",0,0,359,"Winter",2016,0,359,359
"323",2016-12-25,"1.0081666666666667","1.608625",4.699,4,"77.14593958333333","81.94602708333333","19.666666666666668","1.5889690667333525","19.9375","1.9175144594311824","10.218679166666666","5.9375","7.554166666666666","10.425","0.19983360809625","0.12631638414333332","0.32614999223333335","0.09254687289084779",0,0,360,"Winter",2016,0,360,360
"324",2016-12-26,"5.7396666666666665","6.7372708333333335",0,0,"59.18818541666667","57.276664583333336","19.041666666666668","0.4593396431851038","20.604166666666668","0.49420399497827033","10.13194375","5.23125","6.558333333333334","9.227083333333333","0.2960154003866667","0.092152255631875","0.3881676560208333","0.1370296542389878",0,0,361,"Winter",2016,0,361,361
"325",2017-01-14,"10.927395833333334","11.521541666666666",9.271,4,"54.464745002291664","53.55730740041667","16.916666666666668","6.709261091742005","16.020833333333332","0.14433756729740643","NA","9.475","10.464583333333334","10.235416666666666","0.35508657181610415","0.158186574368125","0.5132731461895833","0.5167806474862539",1,9.271,14,"Winter",2017,14,14,14
"326",2017-01-15,"3.3321666666666667","3.7922708333333333",5.969,15,"96.25257005604166","94.56468480541666","25.416666666666668","1.068570995129105","22.666666666666668","2.0765492379398696","17","7.516666666666667","8.891666666666666","10.166666666666666","0.26189479624583334","0.024861552770833333","0.2867563490166667","0.019083161998482",1,5.969,15,"Winter",2017,15,15,15
"327",2017-01-16,"4.799541666666666","5.509541666666666",0,0,"80.317735019375","78.932327396875","21.604166666666668","0.8439921178751973","22.833333333333332","0.37662178857735473","15.9375","6.90625","7.9875","9.252083333333333","0.21423645253620832","0.20149127119402083","0.41572772374583333","0.25050805299287665",0,0,16,"Winter",2017,0,16,16
"328",2017-01-17,"6.427875","6.98475",0,0,"67.86968349583333","67.574802885","19.708333333333332","0.4593396431851038","21.5625","0.5013280235873938","15.020833333333334","6.879166666666666","7.916666666666667","9.033333333333333","0.28423455531729164","0.17554417160395833","0.4597787269145833","0.12578000527838665",0,0,17,"Winter",2017,0,17,17
"329",2017-01-18,"6.5945","7.660854166666667",0,0,"65.38735501708334","63.31197927479167","18.583333333333332","0.4982237954520136","20.604166666666668","0.49420399497827033","14","6.58125","7.727083333333334","9.03125","0.25041878207145835","0.24967616864395833","0.50009495070625","0.07939568703641134",0,0,18,"Winter",2017,0,18,18
"330",2017-01-19,"5.50925","6.362354166666667",0,0,"60.10111525895833","58.70817716270833","17.791666666666668","0.4104140790860576","19.979166666666668","0.14433756729740643","13.229166666666666","5.89375","6.847916666666666","8.61875","0.219680455776875","0.27686600129541666","0.496546457075","0.10492180168361026",0,0,19,"Winter",2017,0,19,19
"331",2017-01-21,"3.6302083333333335","4.160229166666666",7.239,7,"69.813891015","70.06026380125","22.770833333333332","2.4166055262503114","23.875","1.9088260846071325","14.333333333333334","5.64375","6.475","8.158333333333333","0.21571719053708333","0.255717889971875","0.47143508051875","0.11511797898795048",1,7.239,21,"Winter",2017,21,21,21
"332",2017-01-22,"5.2043125","6.284416666666667",0,0,"55.09966742479167","52.9768284225","20.270833333333332","0.49420399497827033","22.520833333333332","0.5048523413086471","15.916666666666666","4.983333333333333","5.854166666666667","7.602083333333334","0.21304688826739582","0.3363147376708333","0.5493616259270834","0.1521686035485583",0,0,22,"Winter",2017,0,22,22
"333",2017-01-23,"9.868104166666667","10.537333333333333",0.254,1,"43.21611612541667","42.201100905208335","19.208333333333332","0.4104140790860576","21.5625","0.5013280235873938","15.458333333333334","6.339583333333334","7.014583333333333","7.770833333333333","0.6181250948554167","0.19658877316875","0.8147138680208333","0.2653254515445141",0,0,23,"Winter",2017,0,23,23
"334",2017-01-24,"2.4507708333333333","2.8835416666666664",0.762,3,"68.16707934104167","68.36317211708334","18.645833333333332","0.48332110525006233","20.958333333333332","0.20194093652345885","14.9375","6.19375","7.297916666666667","8.3","0.19000788648729167","0.20463319287472917","0.39464107935416665","0.10194209443296143",0,0,24,"Winter",2017,0,24,24
"335",2017-01-25,"0.12860416666666663","1.0231041666666667",0,0,"62.10636185791667","61.61544051958334","17.5625","0.5013280235873938","20","0","14.229166666666666","4.2","5.664583333333334","7.725","0.088852864135","0.124769002915625","0.21362186705208333","0.10511502124809435",0,0,25,"Winter",2017,0,25,25
"336",2017-06-21,"30.102291666666666","30.95625",6.35,2,"22.015616150833335","19.332976909583333","9.395833333333334","0.49420399497827033","9.333333333333334","0.47639306734033093","9.791666666666666","33.08958333333333","32.69375","31.39375","0.39027756796916663","0.43277314045666665","0.8230507084187499","0.8481473853601753",1,6.35,172,"Spring",2017,172,172,172
"337",2017-06-22,"29.188958333333332","29.658125",0,0,"28.171487915208335","25.901627973333333","9.979166666666666","0.9106832444001622","9.041666666666666","0.4104140790860576","9.125","31.702083333333334","29.62291666666667","29.639583333333334","1.0219716848691667","0.07013914147291667","1.0921108263354167","0.6332049726382536",0,0,173,"Spring",2017,0,173,173
"338",2017-06-23,"29.226458333333333","29.66875",0,0,"27.232964959583335","25.65930436","10.75","0.7855070188074355","9.333333333333334","0.47639306734033093","9.104166666666666","33.13333333333333","30.983333333333334","29.847916666666666","0.6703898859059791","0.3627410765925","1.0331309624541667","0.28289902823714214",0,0,174,"Spring",2017,0,174,174
"339",2017-06-24,"30.61541666666667","31.075416666666666",0,0,"19.91686135902083","18.5921845915625","10.729166666666666","0.6760203740267676","9.416666666666666","0.4982237954520136","9.229166666666666","34.170833333333334","32.1625","30.21875","0.8411592994083333","0.6188990633010417","1.460058362625","0.30766609961488933",0,0,175,"Spring",2017,0,175,175
"340",2017-06-25,"26.502291666666668","27.023541666666667",25.654,2,"36.59159934729167","34.429162389375","16.270833333333332","8.811838225240033","9.541666666666666","0.6174185563771672","9.3125","31.110416666666666","31.027083333333334","30.554166666666667","1.0769899054645833","0.6323672718420833","1.7093571773125","0.8361033059280925",1,25.654,176,"Spring",2017,176,176,176
"341",2017-06-26,"25.710625","26.397083333333335",1.651,1,"39.222542582708336","36.696890117083335","23.125","0.8154100913168028","15","1.4142135623730951","9","26.025","26.08125","28.208333333333332","2.2072261138583333","0.1453425420081875","2.3525686558541667","1.007101903939226",0,0,177,"Spring",2017,0,177,177
"342",2017-06-27,"27.500416666666666","28.161875",0,0,"25.207979853333335","22.824002297916667","21.166666666666668","0.5954913341754137","16.270833333333332","0.44909286028962936","9.041666666666666","27.88125","26.789583333333333","27.425","1.4361089690625","0.2719915810583333","1.7081005501666666","0.41111171480038355",0,0,178,"Spring",2017,0,178,178
"343",2017-06-28,"26.73125","27.212083333333332",0,0,"29.056493495833333","27.446153977083334","19.645833333333332","0.6681057163555408","15.541666666666666","0.5035336128708591","9.333333333333334","28.895833333333332","28.239583333333332","28.075","1.1043624553552187","0.29749053360729166","1.401852989","0.2745915848378394",0,0,179,"Spring",2017,0,179,179
"344",2017-06-29,"26.514166666666668","27.137291666666666",0,0,"25.313246652354167","23.675840192583333","18.6875","0.7482248495819388","14.75","0.4375949744936837","10","30.05625","29.620833333333334","28.7125","0.7082180956047917","0.4507872375125","1.1590053331625","0.25213856016175346",0,0,180,"Spring",2017,0,180,180
"345",2017-07-03,"23.909583333333334","24.673958333333335",59.944,8,"42.369525189791666","39.13706327145833","19.791666666666668","7.734857088815356","16.625","8.06258762116333","13.125","28.408333333333335","28.610416666666666","28.939583333333335","0.25079406591458336","0.7131050763808333","0.9638991422541666","0.3210307436864022",1,59.944,184,"Summer",2017,184,184,184
"346",2017-07-04,"25.829166666666666","26.355416666666667",0,0,"39.879109944166665","37.24978722020833","25.375","1.538512683274254","26.854166666666668","1.529700058672793","22.270833333333332","26.16875","25.639583333333334","27","1.2005141194215208","0.3205324464123958","1.5210465658333334","0.5747627795104583",0,0,185,"Summer",2017,0,185,185
"347",2017-07-05,"26.933541666666667","27.522708333333334",0,0,"32.50381729645834","29.736853089166665","22.1875","0.6069193223401174","23.166666666666668","0.6302087912488812","20.375","27.297916666666666","26.74375","26.827083333333334","0.5716636204483333","1.0962896376145834","1.6679532580625","0.41585726672037665",0,0,186,"Summer",2017,0,186,186
"348",2017-07-06,"28.049583333333334","28.953125",0,0,"31.003875211041667","27.7246296725","20.625","0.48924605479008165","21.1875","0.6069193223401174","19.791666666666668","29.522916666666667","28.408333333333335","27.79375","0.16798188901145833","1.7266051372333333","1.8945870262708333","0.36096113708279903",0,0,187,"Summer",2017,0,187,187
"349",2017-07-07,"28.172708333333333","28.734166666666667",0,0,"25.648646215","23.406298332916666","19.291666666666668","0.5441500627401801","19.25","0.6358107573397419","19.020833333333332","30.491666666666667","29.502083333333335","28.66875","0.10508673784229165","2.19087779655625","2.2959645344375","0.344005156584367",0,0,188,"Summer",2017,0,188,188
"350",2017-07-09,"23.999583333333334","24.91375",8.509,2,"50.23291063916667","46.478342338958335","20.166666666666668","3.4906155851254326","17.791666666666668","2.072703377422863","18","27.839583333333334","28.272916666666667","28.99791666666667","0.49037738437125","2.0978403632127085","2.5882177475833332","0.34082144344223303",1,8.509,190,"Summer",2017,190,190,190
"351",2017-07-10,"22.042916666666667","22.790416666666665",2.159,5,"63.28175080270833","59.246413746875","21.833333333333332","0.5586203877309281","20.458333333333332","0.5441500627401801","17.416666666666668","25.977083333333333","25.597916666666666","27.191666666666666","0.21276664938541667","2.42190855136875","2.63467520075","0.503061868030955",0,0,191,"Summer",2017,0,191,191
"352",2017-07-11,"22.487916666666667","22.853125",0,0,"62.12991964541667","60.269269746666666","21.0625","0.5613907502516274","18.8125","0.39444277960558327","17.5625","27.629166666666666","25.5625","26.735416666666666","-0.31310624892708333","3.1768316702497916","2.8637254213541667","0.5432164904917454",0,0,192,"Summer",2017,0,192,192
"353",2017-07-12,"21.254791666666666","21.888958333333335",14.732,4,"71.926970745625","69.290322439375","23.4375","4.104518786421266","22.5","4.942219330917398","18.854166666666668","25.204166666666666","25.333333333333332","26.891666666666666","0.36164575676874994","2.2797289363249997","2.6413746930833333","0.39427565658011204",1,14.732,193,"Summer",2017,193,193,193
"354",2017-07-13,"21.817708333333332","22.49125",39.751,7,"66.59308484895833","62.99397403708333","26.125","3.0079681415243633","28.729166666666668","6.313577342937063","22.4375","25.047916666666666","24.060416666666665","25.672916666666666","-0.9733762340666666","3.5974221545500003","2.624045920479167","0.48358424095716607",1,39.751,194,"Summer",2017,194,194,194
"355",2017-07-14,"23.936875","24.526458333333334",0,0,"55.70677154625","53.044482744166665","25.958333333333332","1.2540713837182447","29.5625","2.072168665606978","25.354166666666668","25.297916666666666","23.979166666666668","25.335416666666667","-0.7931701907750001","3.72018189790625","2.927011707166667","0.5903408006340255",0,0,195,"Summer",2017,0,195,195
"356",2017-07-15,"23.819791666666667","24.327916666666667",0.635,1,"60.34621468416667","57.835200039583334","23.25","0.6684373647831918","25.1875","0.8418887074576312","23.270833333333332","26.402083333333334","25.089583333333334","25.70625","-0.9271595376729167","3.8173888330041668","2.890229295541667","0.9820154708306281",0,0,196,"Summer",2017,0,196,196
"357",2017-07-16,"20.633541666666666","21.081875",2.286,2,"79.51837305479167","76.80674434229167","21.75","0.4375949744936837","23.375","0.48924605479008165","22.145833333333332","25.45625","25.070833333333333","26.022916666666667","-0.4168792699125","2.841086671048542","2.4242074011041668","0.640135864395888",0,0,197,"Summer",2017,0,197,197
"358",2017-07-17,"20.227708333333332","20.824166666666667",8.128,3,"78.17300774499999","75.28696865979167","23.6875","3.1700476538467957","25.520833333333332","3.49461338277004","21.833333333333332","24.120833333333334","24.054166666666667","25.304166666666667","-1.0419259492645834","3.2343963570270833","2.1924704076041666","0.21034730367995658",1,8.128,198,"Summer",2017,198,198,198
"359",2017-07-18,"22.380208333333332","22.795",0,0,"66.16845450395833","64.00885866833333","24.416666666666668","0.8711287208139509","26.333333333333332","1.0585685503955446","23","24.95","23.954166666666666","24.852083333333333","-1.4490224241145833","3.804313017986875","2.3552905938125","0.5539704819367198",0,0,199,"Summer",2017,0,199,199
"360",2017-07-19,"21.538333333333334","22.084791666666668",0,0,"67.63046503833333","65.45527648270833","22.125","0.48924605479008165","23.75","0.6995439243733446","22.125","24.310416666666665","24.175","25.104166666666668","-1.39397738713","3.592341717816667","2.198364330875","0.5836932972031706",0,0,200,"Summer",2017,0,200,200
"361",2017-07-20,"21.112708333333334","21.516041666666666",0,0,"70.38921765229166","68.87145304145834","20.958333333333332","0.5035336128708591","22.395833333333332","0.49420399497827033","21.270833333333332","25.677083333333332","24.402083333333334","25.01875","-1.7168200877479167","3.8489959256854167","2.1321758381250002","0.7185460889553457",0,0,201,"Summer",2017,0,201,201
"362",2017-07-21,"20.644791666666666","21.237708333333334",0.508,1,"77.69413408958333","75.177924930625","19.875","0.3342186823915959","21.208333333333332","0.4104140790860576","21","24.772916666666667","24.525","25.272916666666667","-1.6735677296833333","3.491480129305625","1.8179123997291666","0.17650788796895805",0,0,202,"Summer",2017,0,202,202
"363",2017-07-26,"23.055625","23.900625",11.684,3,"66.9906808625","62.476051520625","21.416666666666668","4.418690156034417","21.4375","5.148460831760325","19.208333333333332","26.0625","25.060416666666665","25.535416666666666","-1.8663552498515334","3.7178328436312498","1.8514775940416668","0.22617828556002167",1,11.684,207,"Summer",2017,207,207,207
"364",2017-07-27,"22.754583333333333","23.483541666666667",8.382,6,"67.013542151875","63.126098234375","24.916666666666668","1.251948835426122","26.645833333333332","1.7195940061826487","21","25.145833333333332","24.35","25.127083333333335","-2.46474414494375","4.38665053621875","1.9219063912708334","0.459429374057043",1,8.382,208,"Summer",2017,208,208,208
"365",2017-07-28,"20.714583333333334","21.360208333333333",29.464,8,"72.59798115770833","69.07245713375","26.875","2.7415246573409675","30.354166666666668","4.13850411526396","23.104166666666668","24.6","23.53125","24.78125","-3.03989309475","4.773225899966667","1.7333328053541666","0.36035763397337855",1,29.464,209,"Summer",2017,209,209,209
"366",2017-07-29,"19.933958333333333","20.543541666666666",3.683,6,"79.46640088458334","76.05836777875","26.979166666666668","0.8118689584371106","30.729166666666668","1.4838073989447285","25.541666666666668","24.083333333333332","23.1625","24.489583333333332","-2.3452718652583333","4.119125665354167","1.7738538002291666","0.7194925326686338",0,0,210,"Summer",2017,0,210,210
"367",2017-07-30,"21.039375","21.521041666666665",2.286,3,"79.476964475","76.96185719270834","25.708333333333332","0.6509676376351031","28.958333333333332","0.713347915274833","24.895833333333332","24.8375","23.652083333333334","24.460416666666667","-2.37271358946875","4.1299934866875","1.7572798972916666","0.2723721149137618",0,0,211,"Summer",2017,0,211,211
"368",2017-07-31,"23.480208333333334","24.129583333333333",0,0,"65.711691341875","62.03469212708333","23.75","0.4375949744936837","26.5","0.618852747755276","23.583333333333332","25.216666666666665","24.09375","24.639583333333334","-2.0625395220541667","4.319382233425","2.256842711375","1.242485957410247",0,0,212,"Summer",2017,0,212,212
"369",2017-08-01,"21.005416666666665","21.359166666666667",11.684,6,"77.75123943541666","75.931740345625","27.041666666666668","1.6105811470415496","31.479166666666668","2.5928673303714946","25.020833333333332","24.810416666666665","23.96875","24.7875","-2.5753011870916667","4.459206388479167","1.8839052017708333","0.5331484998825777",1,11.684,213,"Summer",2017,213,213,213
"370",2017-08-02,"21.290416666666665","21.897291666666668",23.368,3,"73.63896626208333","70.867074694375","26.770833333333332","2.651692220301156","30.9375","4.244677518262436","25.166666666666668","24.189583333333335","23.552083333333332","24.564583333333335","-1.95641694283125","4.074400362449583","2.1179834193958333","1.1005061460960077",1,23.368,214,"Summer",2017,214,214,214
"371",2017-08-03,"23.114166666666666","23.79",0,0,"62.67944703208333","58.83618403958333","26.5625","0.9654951325945822","30.770833333333332","1.490959755629843","25.916666666666668","24.841666666666665","23.622916666666665","24.364583333333332","-2.737162761372917","4.915233687083333","2.178070925916667","0.6311065603911877",0,0,215,"Summer",2017,0,215,215
"372",2017-08-04,"23.15875","23.999583333333334",0,0,"64.56000115145834","60.465174033958334","24.416666666666668","0.6468691647559471","27.354166666666668","0.6992270301671067","24.354166666666668","25.054166666666667","24.191666666666666","24.670833333333334","-3.216533717920271","5.3971507481875","2.1806170302083334","0.5817105039132545",0,0,216,"Summer",2017,0,216,216
"373",2017-08-05,"23.379375","24.06875",0,0,"59.96045242583333","56.47301646708333","22.75","0.4375949744936837","25.458333333333332","0.5035336128708591","23.291666666666668","26.147916666666667","24.745833333333334","25","-3.5400386087770834","5.744839329372916","2.2048007203541666","0.3895597233166051",0,0,217,"Summer",2017,0,217,217
"374",2017-08-06,"23.226666666666667","24.070833333333333",0,0,"55.011324309375","50.877862605208335","21.166666666666668","0.6944562646748168","23.625","0.6724043869387439","22.395833333333332","26.602083333333333","25.1625","25.470833333333335","-3.7635790359875","5.9653008338374995","2.2017217983958335","0.3306600397000739",0,0,218,"Summer",2017,0,218,218
"375",2017-08-10,"22.859166666666667","23.739375",9.779,8,"60.973499356875","56.330067658958335","18.020833333333332","2.832107577994405","17.875","1.2820362792357305","19.854166666666668","26.191666666666666","25.825","26.0375","-1.73369467469875","4.19622427375","2.4625295994375","0.8278298938388281",1,9.779,222,"Summer",2017,222,222,222
"376",2017-08-11,"24.128125","24.832916666666666",0,0,"57.137515602291664","53.41036355854167","22","0.7989354619369612","22.875","0.6724043869387439","19.083333333333332","25.104166666666668","24.629166666666666","25.325","-2.352862825842083","4.934471820583333","2.5816089948541667","0.511080848310991",0,0,223,"Summer",2017,0,223,223
"377",2017-08-12,"22.836458333333333","23.475625",25.654,6,"64.24604127895833","61.316525364791666","22.1875","5.778375866934796","23.291666666666668","6.140061450012457","19.458333333333332","25.572916666666668","24.95","25.41875","-2.3074662618354167","4.858300618895833","2.5508343576666666","0.6367748346380122",1,25.654,224,"Summer",2017,224,224,224
"378",2017-08-13,"21.152916666666666","21.83875",0,0,"71.22751325354167","68.00875067041667","26.791666666666668","1.570449635212027","31.125","2.3576493883310707","24.895833333333332","23.852083333333333","23.722916666666666","24.87708333333333","-2.4774463317895834","4.85891259780625","2.3814662658541668","0.3275531603712415",0,0,225,"Summer",2017,0,225,225
"379",2017-08-14,"21.274375","22.030208333333334",0,0,"70.860745696875","67.40812930875","23.895833333333332","0.6270356918591223","26.875","0.8154100913168028","23.5625","23.84375","23.764583333333334","24.439583333333335","-1.7686054454541666","4.189744368895833","2.4211389238333334","0.34424771560877276",0,0,226,"Summer",2017,0,226,226
"380",2017-08-15,"22.44708333333333","23.30875",0,0,"57.826108699375","54.253367553541665","22.5625","0.6812457300276098","24.916666666666668","0.7944845333666762","22.583333333333332","23.791666666666668","23.816666666666666","24.222916666666666","-2.9132643005625","5.512640748083333","2.599376447625","0.3127048156942418",0,0,227,"Summer",2017,0,227,227
"381",2017-08-16,"22.263958333333335","23.377291666666668",0,0,"40.767257305625","35.98012259916667","20.770833333333332","0.4247443953937941","23.229166666666668","0.6600961675048643","21.9375","24.127083333333335","23.664583333333333","24.216666666666665","-2.6186727679791666","5.318879234497917","2.7002064661041665","0.4249899004825587",0,0,228,"Summer",2017,0,228,228
"382",2017-12-17,"3.7824375","4.436125",5.588,5,"89.15329095020833","88.42301759895834","8.979166666666666","0.14433756729740643","7.520833333333333","0.5048523413086471","7","8.629166666666666","9.754166666666666","11.939583333333333","0.6657878793310417","0.030039336391125","0.6958272157229166","0.6174041880326658",1,5.588,351,"Winter",2017,351,351,351
"383",2017-12-18,"3.8530208333333333","4.811166666666667",1.397,4,"85.84393195270833","83.80717344291666","9.5","0.5052911526399113","7.020833333333333","0.14433756729740643","7","7.7125","8.783333333333333","11.283333333333333","0.3112857530904167","0.066572206560625","0.37785795965","0.19265613419933536",0,0,352,"Winter",2017,0,352,352
"384",2017-12-19,"5.986354166666667","7.363375",0,0,"61.764108757291666","59.356078705625","10.666666666666666","0.7244464749279004","7.020833333333333","0.14433756729740643","7","7.254166666666666","7.970833333333333","10.652083333333334","0.18087687857664583","0.13934693357354166","0.3202238121375","0.1623107746114823",0,0,353,"Winter",2017,0,353,353
"385",2017-12-20,"9.0085625","10.121148936170213",0,0,"46.8699843975","45.340339608723404","11.4375","0.5013280235873938","7.208333333333333","0.4104140790860576","7","7.714583333333334","8.1875","10.510416666666666","0.24780648151208334","0.09757289749382979","0.3447631066680851","0.45494550389333616",0,0,354,"Winter",2017,0,354,354
"386",2017-12-21,"4.778520833333333","5.6424375",0,0,"40.121990106875","40.04270185208333","11.4375","0.5013280235873938","7","0","7","7.183333333333334","7.9","10.452083333333333","0.22687654035097918","0.04435975222270833","0.2712362925764583","0.2516425973064816",0,0,355,"Winter",2017,0,355,355
"387",2018-02-15,"10.238333333333333","10.911666666666667",17.145,28,"94.89222463875","91.61633765333333","16.395833333333332","5.294475576599223","11.541666666666666","4.984906296024214","7.208333333333333","12.244166666666667","12.830208333333333","12.945208333333333","0.37123332932395836","0.005941339466666667","0.37717466879166667","0.2659326331785968",1,17.145,46,"Winter",2018,46,46,46
